fecha,categoria,region,canal,unidades,ingresos,costo,margen
2024-03-22,Electrónica,Este,Tienda física,68,191484.64,15302.48,176182.16
2024-03-22,Electrónica,Norte,Tienda física,44,15707.98,9996.14,5711.84
2024-03-23,Electrónica,Oeste,Marketplace,28,9682.71,6161.26,3521.45
2024-03-23,Electrónica,Norte,E-commerce,28,10294.09,7561.33,2732.76
2024-03-23,Electrónica,Este,Marketplace,30,9459.69,6305.1,3154.59
2024-03-23,Moda,Norte,Distribuidor,19,1222.01,904.24,317.77
2024-03-24,Juguetes,Centro,Marketplace,49,1814.17,1175.67,638.5
2024-03-24,Electrónica,Sur,Marketplace,30,10110.19,6291.5,3818.69
2024-03-25,Juguetes,Centro,E-commerce,40,1510.16,888.1,622.06
2024-03-25,Juguetes,Oeste,E-commerce,64,1998.29,1200.53,797.76
2024-03-26,Electrónica,Norte,Tienda física,58,20984.52,14567.83,6416.69
2024-03-26,Electrónica,Centro,Tienda física,31,9089.53,5396.98,3692.55
2024-03-26,Electrónica,Este,Marketplace,63,22691.56,16611.35,6080.21
2024-03-26,Juguetes,Este,E-commerce,44,1529.31,991.03,538.28
2024-03-26,Electrónica,Centro,Distribuidor,33,9369.03,5349.1,4019.93
2024-03-26,Electrónica,Centro,Distribuidor,40,11461.43,7492.57,3968.86
2024-03-27,Moda,Este,E-commerce,30,2007.1,1444.69,562.41
2024-03-28,Electrónica,Norte,Marketplace,48,14011.46,9806.42,4205.04
2024-03-29,Electrónica,Este,Distribuidor,17,4770.22,3144.07,1626.15
2024-03-29,Moda,Este,Distribuidor,33,2269.42,1464.61,804.81
2024-03-31,Deportes,Centro,Distribuidor,50,3434.1,2542.34,891.76
2024-03-31,Electrónica,Norte,E-commerce,23,7300.9,5124.73,2176.17
2024-03-31,Electrónica,Oeste,Tienda física,60,18688.12,10858.24,7829.88
2024-04-01,Electrónica,Oeste,Distribuidor,21,6096.01,4448.52,1647.49
2024-04-02,Electrónica,Centro,Distribuidor,20,6383.63,4032.94,2350.69
2024-04-03,Moda,Sur,Tienda física,45,2881.22,1927.4,953.82
2024-04-03,Electrónica,Centro,Tienda física,42,14208.77,8136.37,6072.4
2024-04-03,Electrónica,Este,Distribuidor,11,3154.37,1941.7,1212.67
2024-04-03,Electrónica,Norte,Marketplace,50,14465.37,8091.06,6374.31
2024-04-04,Electrónica,Norte,Marketplace,34,11671.75,8440.24,3231.51
2024-04-04,Juguetes,Norte,Marketplace,19,685.16,428.94,256.22
2024-04-05,Hogar,Norte,Tienda física,12,963.36,580.64,382.72
2024-04-06,Moda,Norte,Tienda física,11,758.25,557.45,200.8
2024-04-06,Alimentos,Oeste,Tienda física,13,263.49,175.79,87.7
2024-04-06,Alimentos,Este,Distribuidor,31,536.86,338.68,198.18
2024-04-06,Electrónica,Este,E-commerce,39,12010.72,8759.85,3250.87
2024-04-07,Hogar,Este,Tienda física,58,5686.11,3221.21,2464.9
2024-04-07,Juguetes,Oeste,E-commerce,11,394.54,234.04,160.5
2024-04-07,Electrónica,Este,Distribuidor,67,18830.64,12025.18,6805.46
2024-04-08,Deportes,Centro,Marketplace,30,2552.66,1490.75,1061.91
2024-04-09,Juguetes,Sur,E-commerce,39,1512.73,837.08,675.65
2024-04-09,Moda,Norte,Marketplace,15,767.75,425.87,341.88
2024-04-10,Electrónica,Oeste,Tienda física,12,4367.76,3062.56,1305.2
2024-04-10,Electrónica,Este,E-commerce,63,20933.6,13223.42,7710.18
2024-04-10,Juguetes,Norte,Marketplace,64,2427.02,1444.81,982.21
2024-04-10,Hogar,Centro,Marketplace,72,6954.13,4027.55,2926.58
2024-04-10,Deportes,Norte,Tienda física,29,2267.49,1297.24,970.25
2024-04-10,Deportes,Norte,Marketplace,20,1423.99,991.73,432.26
2024-04-11,Electrónica,Este,Distribuidor,68,24638.16,15897.97,8740.19
2024-04-11,Electrónica,Este,E-commerce,9,2931.87,1670.15,1261.72
2024-04-13,Electrónica,Centro,Marketplace,34,12502.02,8835.49,3666.53
2024-04-13,Juguetes,Norte,Marketplace,63,1988.79,1373.11,615.68
2024-04-13,Juguetes,Norte,Tienda física,62,2088.88,1464.06,624.82
2024-04-14,Electrónica,Oeste,Marketplace,63,22836.05,13056.64,9779.41
2024-04-14,Hogar,Norte,Marketplace,39,3759.13,2252.67,1506.46
2024-04-15,Hogar,Norte,Distribuidor,55,5074.78,3048.61,2026.17
2024-04-15,Electrónica,Norte,Marketplace,34,9505.94,5655.58,3850.36
2024-04-15,Deportes,Oeste,Tienda física,56,4131.48,3027.24,1104.24
2024-04-15,Juguetes,Oeste,Marketplace,20,723.98,505.76,218.22
2024-04-16,Electrónica,Oeste,E-commerce,58,20417.03,14329.03,6088
2024-04-16,Electrónica,Oeste,Marketplace,34,11640.51,8345.67,3294.84
2024-04-16,Alimentos,Norte,Distribuidor,39,646.57,440.97,205.6
2024-04-17,Deportes,Oeste,E-commerce,17,1131.51,722.1,409.41
2024-04-17,Alimentos,Centro,Marketplace,36,610.11,452.37,157.74
2024-04-18,Alimentos,Oeste,E-commerce,61,1024.18,612.36,411.82
2024-04-18,Juguetes,Norte,Distribuidor,55,1951.54,1106,845.54
2024-04-18,Electrónica,Sur,E-commerce,40,11327.88,6341.11,4986.77
2024-04-18,Hogar,Sur,Tienda física,17,1384.36,887.08,497.28
2024-04-19,Alimentos,Norte,Marketplace,49,753.33,522.41,230.92
2024-04-19,Alimentos,Este,E-commerce,40,744.29,480.18,264.11
2024-04-20,Electrónica,Centro,Tienda física,31,10001.88,6702.18,3299.7
2024-04-20,Alimentos,Norte,E-commerce,35,687.42,413.4,274.02
2024-04-21,Electrónica,Este,Marketplace,38,12758.8,8125.08,4633.72
2024-04-22,Electrónica,Norte,E-commerce,25,7262.47,4679.82,2582.65
2024-04-22,Electrónica,Sur,E-commerce,58,19377.59,12350.74,7026.85
2024-04-22,Electrónica,Norte,Marketplace,19,6372.67,3639.52,2733.15
2024-04-22,Deportes,Oeste,Marketplace,43,2843.11,1809.26,1033.85
2024-04-23,Electrónica,Sur,Marketplace,51,14858.52,9141.38,5717.14
2024-04-23,Moda,Norte,E-commerce,25,1604.1,973.77,630.33
2024-04-23,Deportes,Sur,Marketplace,63,4972.59,3009.83,1962.76
2024-04-23,Alimentos,Este,Marketplace,23,383.73,228.74,154.99
2024-04-24,Electrónica,Norte,E-commerce,32,9551.76,7082.04,2469.72
2024-04-24,Moda,Este,E-commerce,37,2305.2,1511.3,793.9
2024-04-24,Juguetes,Este,Tienda física,52,1556.63,942.88,613.75
2024-04-25,Electrónica,Oeste,Tienda física,16,5582.33,3362,2220.33
2024-04-25,Electrónica,Norte,E-commerce,21,6860.1,3900.03,2960.07
2024-04-25,Alimentos,Norte,Marketplace,35,653.36,377.53,275.83
2024-04-25,Electrónica,Este,Distribuidor,71,22361.29,13285.64,9075.65
2024-04-25,Moda,Oeste,Marketplace,19,1028.59,711.71,316.88
2024-04-26,Electrónica,Norte,Tienda física,65,18642.32,12467.74,6174.58
2024-04-27,Deportes,Norte,Tienda física,64,5515.99,3359.76,2156.23
2024-04-27,Alimentos,Oeste,Distribuidor,9,177.47,103.84,73.63
2024-04-28,Hogar,Oeste,Marketplace,24,2354.97,1363.49,991.48
2024-04-28,Electrónica,Norte,Distribuidor,62,20829.6,11998.5,8831.1
2024-04-28,Electrónica,Norte,E-commerce,41,14989.57,10062.74,4926.83
2024-04-29,Electrónica,Norte,Distribuidor,48,15244.19,11281.72,3962.47
2024-04-29,Alimentos,Centro,Tienda física,29,597.25,357.03,240.22
2024-04-29,Hogar,Norte,Distribuidor,70,7101.93,4101.25,3000.68
2024-04-30,Electrónica,Oeste,E-commerce,43,13929.38,8642.2,5287.18
2024-05-01,Hogar,Norte,Marketplace,51,4815.79,3418.65,1397.14
2024-05-01,Deportes,Este,Distribuidor,10,843.6,590.3,253.3
2024-05-01,Electrónica,Centro,Distribuidor,48,15856.61,9027.53,6829.08
2024-05-01,Alimentos,Centro,Distribuidor,12,225.24,144.01,81.23
2024-05-01,Deportes,Norte,Marketplace,25,1683.7,1135.4,548.3
2024-05-03,Electrónica,Norte,E-commerce,45,15640.48,10101.99,5538.49
2024-05-03,Electrónica,Oeste,Distribuidor,12,3367.12,2382.56,984.56
2024-05-04,Electrónica,Norte,Marketplace,51,18491.26,11939.28,6551.98
2024-05-04,Electrónica,Norte,Marketplace,16,5591.43,3480.53,2110.9
2024-05-05,Electrónica,Centro,Tienda física,22,6232.29,4251.58,1980.71
2024-05-05,Moda,Norte,Tienda física,62,3267.86,2102.33,1165.53
2024-05-05,Deportes,Sur,Tienda física,12,799.9,495.62,304.28
2024-05-05,Electrónica,Centro,Marketplace,52,17256.77,12459.66,4797.11
2024-05-05,Hogar,Oeste,Tienda física,24,2432.21,1739.06,693.15
2024-05-05,Moda,Este,Tienda física,62,4072.08,2291.43,1780.65
2024-05-05,Electrónica,Este,Distribuidor,53,16571.53,11027.03,5544.5
2024-05-06,Moda,Norte,Marketplace,57,3731.1,2764.07,967.03
2024-05-06,Alimentos,Centro,Distribuidor,29,491.21,349.71,141.5
2024-05-06,Electrónica,Sur,E-commerce,41,13796.74,10013.35,3783.39
2024-05-07,Alimentos,Centro,E-commerce,20,410.29,285.45,124.84
2024-05-07,Electrónica,Sur,Marketplace,18,42283.76,3503.78,38779.98
2024-05-07,Moda,Centro,Distribuidor,42,2705.06,1768.36,936.7
2024-05-08,Hogar,Sur,E-commerce,23,1893.1,1129.83,763.27
2024-05-08,Moda,Centro,E-commerce,43,2242.62,1428.73,813.89
2024-05-08,Electrónica,Sur,Distribuidor,69,19069.84,10622.59,8447.25
2024-05-09,Electrónica,Norte,Distribuidor,58,18227.73,12480.56,5747.17
2024-05-09,Electrónica,Centro,Distribuidor,27,7689.62,4881.98,2807.64
2024-05-10,Electrónica,Norte,Tienda física,14,4416.6,3291.14,1125.46
2024-05-10,Electrónica,Centro,Tienda física,39,14284.66,10469.31,3815.35
2024-05-11,Electrónica,Norte,Marketplace,66,18400.37,11570.98,6829.39
2024-05-11,Electrónica,Oeste,Marketplace,34,12413.25,8825.91,3587.34
2024-05-11,Deportes,Centro,Tienda física,12,800.84,440.78,360.06
2024-05-11,Electrónica,Este,E-commerce,30,10602.01,7366.51,3235.5
2024-05-11,Juguetes,Norte,Tienda física,58,2061.3,1446.67,614.63
2024-05-12,Deportes,Este,E-commerce,48,3428.66,1956.1,1472.56
2024-05-12,Electrónica,Oeste,Tienda física,25,8805.57,5925.48,2880.09
2024-05-12,Alimentos,Norte,Distribuidor,52,816.39,588.67,227.72
2024-05-12,Moda,Norte,Tienda física,65,3939.29,2180.22,1759.07
2024-05-13,Alimentos,Sur,Marketplace,35,614.26,355.82,258.44
2024-05-13,Deportes,Norte,Marketplace,65,5162.08,3317.33,1844.75
2024-05-13,Electrónica,Centro,Marketplace,20,6824.56,4290.4,2534.16
2024-05-14,Alimentos,Norte,E-commerce,65,1032.49,729.56,302.93
2024-05-14,Alimentos,Norte,Distribuidor,53,958.71,706.34,252.37
2024-05-15,Electrónica,Este,E-commerce,48,16338.61,12181.1,4157.51
2024-05-15,Electrónica,Sur,Marketplace,54,17988.69,10695.25,7293.44
2024-05-15,Electrónica,Sur,Tienda física,32,8991.39,5567.52,3423.87
2024-05-16,Hogar,Sur,Marketplace,65,5232.16,3236.69,1995.47
2024-05-16,Electrónica,Centro,Distribuidor,25,8355.71,4988.87,3366.84
2024-05-16,Electrónica,Oeste,Tienda física,61,16820.84,11509.43,5311.41
2024-05-17,Deportes,Norte,Tienda física,26,1879.92,1232.86,647.06
2024-05-17,Juguetes,Norte,Marketplace,35,1124.93,631.03,493.9
2024-05-17,Deportes,Norte,E-commerce,27,2075.93,1315.99,759.94
2024-05-18,Electrónica,Norte,E-commerce,56,19068.09,10570.76,8497.33
2024-05-18,Deportes,Sur,Distribuidor,9,761.37,526.96,234.41
2024-05-18,Electrónica,Este,Distribuidor,18,6476.82,3592.72,2884.1
2024-05-19,Electrónica,Centro,E-commerce,29,10052.68,5789.44,4263.24
2024-05-19,Hogar,Norte,Marketplace,35,3374.81,2076.89,1297.92
2024-05-19,Moda,Norte,Marketplace,34,2256.18,1296.72,959.46
2024-05-20,Electrónica,Este,Tienda física,33,10142.58,6005.37,4137.21
2024-05-20,Juguetes,Centro,Distribuidor,54,1748.86,1153.75,595.11
2024-05-21,Electrónica,Norte,Marketplace,21,6547.2,4203.26,2343.94
2024-05-21,Hogar,Este,E-commerce,65,5953.04,4200.78,1752.26
2024-05-22,Moda,Norte,Distribuidor,57,3264.66,2137.47,1127.19
2024-05-22,Juguetes,Centro,Tienda física,24,879.61,569.11,310.5
2024-05-22,Alimentos,Oeste,Tienda física,54,970.38,727.64,242.74
2024-05-22,Hogar,Oeste,E-commerce,25,2132.47,1245.32,887.15
2024-05-24,Alimentos,Oeste,Marketplace,25,396.56,283.64,112.92
2024-05-24,Electrónica,Norte,Distribuidor,25,8818.29,6498.16,2320.13
2024-05-24,Electrónica,Oeste,E-commerce,59,19274.47,12482.2,6792.27
2024-05-25,Moda,Este,E-commerce,26,1428.88,1029.49,399.39
2024-05-25,Deportes,Sur,Tienda física,51,4237.33,3025.13,1212.2
2024-05-25,Alimentos,Este,E-commerce,47,788.24,582.41,205.83
2024-05-26,Juguetes,Norte,Tienda física,27,939.7,658.95,280.75
2024-05-26,Electrónica,Norte,Tienda física,15,5254.35,3291.91,1962.44
2024-05-26,Alimentos,Norte,Tienda física,62,985.13,548.96,436.17
2024-05-26,Hogar,Norte,Distribuidor,9,729.31,433.14,296.17
2024-05-26,Juguetes,Este,Marketplace,66,2586.95,1837.8,749.15
2024-05-26,Hogar,Centro,Tienda física,49,4169.59,2759.59,1410
2024-05-26,Moda,Sur,Distribuidor,24,1492.25,993.52,498.73
2024-05-26,Electrónica,Norte,Distribuidor,59,17241.26,11858.44,5382.82
2024-05-26,Hogar,Sur,Distribuidor,46,3763,2429.58,1333.42
2024-05-27,Electrónica,Sur,Tienda física,16,4992.55,3721.56,1270.99
2024-05-28,Juguetes,Oeste,Marketplace,48,1447.51,854.74,592.77
2024-05-29,Electrónica,Centro,E-commerce,33,10791.37,8062.76,2728.61
2024-05-29,Electrónica,Norte,Marketplace,8,2638.53,1822.42,816.11
2024-05-30,Deportes,Centro,Tienda física,60,4095.75,2706.98,1388.77
2024-05-30,Electrónica,Este,E-commerce,13,3900.98,2379.05,1521.93
2024-05-30,Electrónica,Sur,E-commerce,46,15320.88,9290.77,6030.11
2024-05-30,Electrónica,Este,Distribuidor,23,7682.53,4747.66,2934.87
2024-05-30,Electrónica,Centro,E-commerce,67,20709.04,14303.26,6405.78
2024-05-31,Hogar,Norte,Tienda física,30,2904.45,1811.54,1092.91
2024-05-31,Juguetes,Centro,Marketplace,51,1870.26,1246.71,623.55
2024-06-01,Juguetes,Centro,E-commerce,8,307.51,212.25,95.26
2024-06-01,Alimentos,Centro,Tienda física,9,145.71,82.21,63.5
2024-06-02,Electrónica,Oeste,Tienda física,47,16736.16,9735.38,7000.78
2024-06-02,Electrónica,Oeste,E-commerce,10,2738.37,1612.03,1126.34
2024-06-02,Electrónica,Sur,Tienda física,16,5834.59,4167.48,1667.11
2024-06-02,Electrónica,Norte,E-commerce,11,3682.66,2334.34,1348.32
2024-06-02,Juguetes,Sur,E-commerce,36,1421.12,815.45,605.67
2024-06-02,Electrónica,Sur,E-commerce,27,7421.01,4903.87,2517.14
2024-06-02,Electrónica,Sur,Marketplace,36,11116.8,7436.37,3680.43
2024-06-03,Alimentos,Este,E-commerce,44,761.94,445.2,316.74
2024-06-03,Moda,Norte,Marketplace,34,1742.37,1124.91,617.46
2024-06-04,Juguetes,Norte,Distribuidor,66,2600.75,1430.79,1169.96
2024-06-04,Electrónica,Oeste,Distribuidor,24,7186,4680.14,2505.86
2024-06-04,Deportes,Oeste,E-commerce,27,2032.63,1350.43,682.2
2024-06-04,Hogar,Centro,E-commerce,26,2022.33,1426.78,595.55
2024-06-05,Electrónica,Este,Tienda física,62,17972.52,11562.63,6409.89
2024-06-06,Electrónica,Sur,Marketplace,63,22879.01,13380.87,9498.14
2024-06-07,Electrónica,Norte,Marketplace,50,16627.76,9549.93,7077.83
2024-06-07,Hogar,Sur,Tienda física,39,4029.89,2894.14,1135.75
2024-06-08,Deportes,Norte,Distribuidor,37,2806.52,2019.54,786.98
2024-06-08,Hogar,Este,Tienda física,34,2770.9,1868.68,902.22
2024-06-08,Electrónica,Sur,E-commerce,14,4512.58,2643.68,1868.9
2024-06-08,Juguetes,Sur,Tienda física,64,2458.31,1499.73,958.58
2024-06-08,Electrónica,Centro,E-commerce,29,9671.95,5666.85,4005.1
2024-06-09,Electrónica,Centro,Tienda física,16,5016.36,2868.48,2147.88
2024-06-10,Moda,Oeste,Distribuidor,48,2466.81,1708.91,757.9
2024-06-10,Hogar,Sur,E-commerce,44,4344.9,2534.59,1810.31
2024-06-10,Moda,Oeste,E-commerce,56,3200.11,1978.81,1221.3
2024-06-10,Electrónica,Oeste,E-commerce,41,11236.55,6185.96,5050.59
2024-06-10,Electrónica,Norte,Distribuidor,47,16229.72,9537.3,6692.42
2024-06-11,Deportes,Este,E-commerce,24,1905.54,1280.02,625.52
2024-06-11,Moda,Norte,Distribuidor,10,686.83,403.02,283.81
2024-06-11,Electrónica,Este,E-commerce,42,11922.92,6830.36,5092.56
2024-06-11,Electrónica,Oeste,Marketplace,18,5285.6,3163.26,2122.34
2024-06-14,Electrónica,Centro,E-commerce,58,19417.13,12630.26,6786.87
2024-06-14,Hogar,Norte,Marketplace,63,6452.99,3665.1,2787.89
2024-06-14,Alimentos,Oeste,Distribuidor,41,800.35,473.15,327.2
2024-06-15,Electrónica,Norte,Marketplace,47,15131.08,9719.31,5411.77
2024-06-15,Electrónica,Norte,E-commerce,49,15034.17,10486.66,4547.51
2024-06-16,Deportes,Oeste,Marketplace,52,3793.03,2353.5,1439.53
2024-06-16,Alimentos,Norte,Marketplace,20,408.8,279.17,129.63
2024-06-17,Hogar,Norte,Marketplace,51,4142.94,2308.52,1834.42
2024-06-17,Electrónica,Norte,Marketplace,52,19001.7,14189.71,4811.99
2024-06-18,Hogar,Norte,Distribuidor,25,2583.66,1577.64,1006.02
2024-06-19,Alimentos,Este,Marketplace,57,882.94,624.71,258.23
2024-06-19,Electrónica,Sur,E-commerce,25,6982.69,4109.36,2873.33
2024-06-20,Moda,Sur,Tienda física,15,983.22,643.59,339.63
2024-06-20,Alimentos,Sur,Tienda física,63,1221.07,706.3,514.77
2024-06-20,Electrónica,Norte,E-commerce,14,4592.63,2691.66,1900.97
2024-06-21,Hogar,Sur,Marketplace,29,2518.74,1743.49,775.25
2024-06-21,Electrónica,Este,Marketplace,22,6756.01,3786.29,2969.72
2024-06-21,Juguetes,Centro,Marketplace,13,395.43,246.89,148.54
2024-06-21,Alimentos,Norte,Distribuidor,24,432.58,287.7,144.88
2024-06-22,Electrónica,Norte,Tienda física,56,20561.52,14567.58,5993.94
2024-06-22,Electrónica,Este,Tienda física,24,8321.5,5213.84,3107.66
2024-06-22,Moda,Norte,Distribuidor,57,3446.38,2512.21,934.17
2024-06-23,Hogar,Norte,Distribuidor,9,813.98,456.91,357.07
2024-06-24,Hogar,Oeste,E-commerce,67,6048.53,3329.01,2719.52
2024-06-24,Moda,Este,Tienda física,34,2024.82,1494.57,530.25
2024-06-24,Deportes,Norte,Marketplace,67,4596.46,3168.19,1428.27
2024-06-24,Hogar,Sur,Tienda física,21,1698.03,1156.76,541.27
2024-06-24,Moda,Este,E-commerce,34,2149.43,1539.52,609.91
2024-06-27,Electrónica,Norte,Distribuidor,11,3716.84,2372.8,1344.04
2024-06-27,Moda,Sur,E-commerce,45,2316.2,1561.57,754.63
2024-06-27,Moda,Norte,E-commerce,60,3363.02,2426.69,936.33
2024-06-28,Moda,Este,E-commerce,51,3099.71,1757.43,1342.28
2024-06-29,Electrónica,Sur,E-commerce,59,21180.2,15575.26,5604.94
2024-06-30,Electrónica,Norte,Marketplace,39,13357.31,7759.93,5597.38
2024-07-01,Moda,Este,Marketplace,28,1666.17,1096.29,569.88
2024-07-01,Electrónica,Oeste,E-commerce,40,11363.65,7812.69,3550.96
2024-07-01,Electrónica,Oeste,E-commerce,17,5404.29,3158.49,2245.8
2024-07-01,Electrónica,Norte,Marketplace,35,9765.92,7248.17,2517.75
2024-07-01,Moda,Oeste,E-commerce,48,3006.99,2082.47,924.52
2024-07-01,Juguetes,Oeste,E-commerce,36,1091.27,615.81,475.46
2024-07-02,Moda,Norte,Distribuidor,16,856.52,608.54,247.98
2024-07-03,Deportes,Este,Distribuidor,20,1327.53,731.68,595.85
2024-07-03,Alimentos,Oeste,Marketplace,58,1036.96,725.83,311.13
2024-07-04,Juguetes,Centro,Marketplace,9,310.61,230.05,80.56
2024-07-04,Deportes,Centro,Tienda física,45,3687.09,2501.69,1185.4
2024-07-04,Electrónica,Sur,Marketplace,16,5852.37,3771.06,2081.31
2024-07-04,Electrónica,Este,Tienda física,26,8335.39,4659.75,3675.64
2024-07-04,Moda,Sur,Tienda física,54,3602.08,2284.83,1317.25
2024-07-05,Deportes,Norte,Distribuidor,36,2355.96,1379.91,976.05
2024-07-05,Alimentos,Oeste,E-commerce,34,682.43,469,213.43
2024-07-05,Electrónica,Este,E-commerce,29,9069.43,5415.32,3654.11
2024-07-05,Electrónica,Sur,Distribuidor,11,3240.84,2362.58,878.26
2024-07-05,Electrónica,Este,Tienda física,17,4802.03,3444.85,1357.18
2024-07-06,Electrónica,Este,Distribuidor,47,14539.25,9342.9,5196.35
2024-07-06,Alimentos,Norte,Distribuidor,19,313.92,234.01,79.91
2024-07-08,Moda,Oeste,Distribuidor,30,1632.95,1059.31,573.64
2024-07-08,Electrónica,Oeste,Distribuidor,38,12730.99,8286.39,4444.6
2024-07-08,Electrónica,Centro,E-commerce,48,13505.11,9340.03,4165.08
2024-07-08,Alimentos,Norte,Distribuidor,37,737.68,487.86,249.82
2024-07-08,Electrónica,Norte,Tienda física,60,20455.68,12591.4,7864.28
2024-07-09,Electrónica,Sur,E-commerce,53,17295.84,11719.4,5576.44
2024-07-10,Electrónica,Este,Marketplace,35,10292.75,6290.44,4002.31
2024-07-11,Electrónica,Norte,Marketplace,21,6528.19,4614.97,1913.22
2024-07-12,Electrónica,Norte,E-commerce,26,9464.28,6542.26,2922.02
2024-07-13,Electrónica,Sur,Marketplace,9,3110,2153.26,956.74
2024-07-14,Electrónica,Centro,E-commerce,27,9217.87,5620.06,3597.81
2024-07-15,Electrónica,Norte,Tienda física,31,11067.34,7300.55,3766.79
2024-07-15,Electrónica,Norte,Distribuidor,17,5907.3,4364.2,1543.1
2024-07-15,Electrónica,Oeste,Tienda física,32,10448.74,7208.13,3240.61
2024-07-16,Moda,Norte,Distribuidor,34,2236.34,1490.66,745.68
2024-07-17,Alimentos,Sur,Distribuidor,8,161.61,108.36,53.25
2024-07-17,Juguetes,Oeste,Marketplace,19,745.2,554.44,190.76
2024-07-17,Electrónica,Este,Tienda física,15,4617.06,2639.06,1978
2024-07-17,Juguetes,Sur,Distribuidor,39,1191.55,689.42,502.13
2024-07-18,Moda,Oeste,Tienda física,14,923.64,664.56,259.08
2024-07-18,Hogar,Centro,Tienda física,41,3864.04,2869.78,994.26
2024-07-18,Electrónica,Este,E-commerce,33,10045.55,6199.02,3846.53
2024-07-18,Juguetes,Norte,E-commerce,29,1029.33,683.4,345.93
2024-07-19,Electrónica,Sur,Distribuidor,23,8036.97,5018.42,3018.55
2024-07-19,Hogar,Centro,Marketplace,41,3638.63,2054.25,1584.38
2024-07-19,Electrónica,Norte,Marketplace,48,14549.06,10522.16,4026.9
2024-07-20,Moda,Norte,Tienda física,20,1187.29,733.16,454.13
2024-07-20,Hogar,Oeste,Tienda física,10,802.52,546.48,256.04
2024-07-20,Electrónica,Norte,Distribuidor,60,19123.36,14163.37,4959.99
2024-07-21,Deportes,Este,Marketplace,31,2377.2,1655.18,722.02
2024-07-21,Electrónica,Centro,E-commerce,45,14345.93,8720.43,5625.5
2024-07-21,Alimentos,Norte,Distribuidor,27,497.76,281.23,216.53
2024-07-21,Juguetes,Oeste,E-commerce,59,1797.9,1180.22,617.68
2024-07-22,Juguetes,Centro,Tienda física,39,1359.75,905.09,454.66
2024-07-23,Electrónica,Centro,Marketplace,20,7155.64,4258.7,2896.94
2024-07-23,Juguetes,Centro,Distribuidor,22,707.86,473.64,234.22
2024-07-23,Electrónica,Norte,E-commerce,26,7125.71,4434.25,2691.46
2024-07-24,Alimentos,Norte,Marketplace,41,831.47,543.97,287.5
2024-07-24,Alimentos,Norte,Tienda física,13,214.66,153.68,60.98
2024-07-24,Electrónica,Oeste,Tienda física,45,12629.17,7175.28,5453.89
2024-07-25,Moda,Oeste,Distribuidor,25,1543.27,888.06,655.21
2024-07-25,Juguetes,Oeste,Distribuidor,38,1206.11,848.71,357.4
2024-07-26,Deportes,Centro,Distribuidor,54,4364.55,2935.56,1428.99
2024-07-26,Hogar,Este,Marketplace,15,1257.02,803.1,453.92
2024-07-26,Juguetes,Este,E-commerce,17,577.9,424.6,153.3
2024-07-27,Electrónica,Norte,Distribuidor,59,16056.86,11284.98,4771.88
2024-07-27,Electrónica,Norte,Tienda física,17,5042.86,3157.11,1885.75
2024-07-27,Deportes,Sur,Tienda física,26,1920.98,1152.46,768.52
2024-07-27,Moda,Norte,Marketplace,48,2737.23,1933.4,803.83
2024-07-29,Electrónica,Oeste,Marketplace,9,2630.29,1741.07,889.22
2024-07-30,Alimentos,Sur,Tienda física,59,1127.26,837.56,289.7
2024-07-30,Moda,Este,Distribuidor,55,3105.41,2035.51,1069.9
2024-08-01,Electrónica,Oeste,Marketplace,46,14388.69,10495.39,3893.3
2024-08-01,Moda,Norte,E-commerce,48,3060.37,1907.74,1152.63
2024-08-02,Deportes,Norte,Marketplace,19,1322.83,952.14,370.69
2024-08-02,Electrónica,Este,Marketplace,8,2220.21,1484.41,735.8
2024-08-02,Electrónica,Este,Distribuidor,35,10267.8,6160.64,4107.16
2024-08-03,Juguetes,Norte,Marketplace,44,1639.4,1168.5,470.9
2024-08-03,Electrónica,Este,Marketplace,43,12763.5,8147.27,4616.23
2024-08-03,Electrónica,Centro,Marketplace,33,11953.32,7504.4,4448.92
2024-08-04,Hogar,Sur,Marketplace,35,3308.52,2432,876.52
2024-08-05,Deportes,Sur,Tienda física,8,636.45,385.11,251.34
2024-08-05,Electrónica,Centro,Tienda física,40,14075.13,8425.3,5649.83
2024-08-05,Hogar,Norte,Distribuidor,10,862,571,291
2024-08-06,Moda,Oeste,Marketplace,10,644.71,469.38,175.33
2024-08-06,Moda,Centro,Tienda física,15,946.63,546.27,400.36
2024-08-07,Juguetes,Norte,E-commerce,13,489.01,271.6,217.41
2024-08-07,Moda,Este,Distribuidor,8,514.88,369.22,145.66
2024-08-07,Electrónica,Norte,Distribuidor,27,9665.18,6102.08,3563.1
2024-08-08,Electrónica,Sur,Distribuidor,11,3844.83,2684.97,1159.86
2024-08-08,Electrónica,Oeste,E-commerce,36,12673.05,9189.13,3483.92
2024-08-08,Moda,Este,Distribuidor,11,651.45,375.92,275.53
2024-08-10,Electrónica,Oeste,Marketplace,19,5663.67,3980.94,1682.73
2024-08-11,Juguetes,Norte,Distribuidor,27,1049.46,724.97,324.49
2024-08-12,Electrónica,Oeste,Tienda física,34,11796.57,7787.57,4009
2024-08-12,Electrónica,Este,Tienda física,29,9681.39,6713.32,2968.07
2024-08-14,Deportes,Norte,Marketplace,41,3306.56,2090.17,1216.39
2024-08-16,Electrónica,Sur,Marketplace,19,5271.29,3849.28,1422.01
2024-08-16,Moda,Centro,Distribuidor,25,1463.48,1086.48,377
2024-08-16,Deportes,Oeste,Distribuidor,41,2849.76,2003.38,846.38
